ID::585403085402480640	Text::@RepEvanJenkins You only put excuses to all In #ImmigrationReform U say #ISIS when Obama called 4 #Iran #GOPWantsWar http://t.co/zUnNbc6GI9	Time::2015-04-07 4:25:46 AM	Lattitude::26.21196	Longitude::-98.269663
ID::585403411966763008	Text:: @Independent: Isis is now just a few miles away from Assad's seat of power in Damascus  http://t.co/ynEQwWdae0 http:// Where is OBAMA ?	Time::2015-04-07 4:27:04 AM	Lattitude::31.352742	Longitude::75.590661
ID::585403668712816640	Text::Like a true Obama Michelle is declaring victory w her school lunch program! #WakeUpAmeirca🙏 https://t.co/HG3C2mu7YH http://t.co/s0ojMgW1Ue	Time::2015-04-07 4:28:05 AM	Lattitude::33.91233	Longitude::-84.207518
ID::585403676228915200	Text::@cathymcmorris You only put excuses to all In #ImmigrationReform U say #ISIS when Obama called 4 #Iran #GOPWantsWar http://t.co/aExkoi0ok6	Time::2015-04-07 4:28:07 AM	Lattitude::26.211942	Longitude::-98.269697
ID::585403725709119489	Text::@SteveScalise You only put excuses to all In #ImmigrationReform U say #ISIS when Obama called 4 #Iran #GOPWantsWar http://t.co/LHn1u0Fo9Y	Time::2015-04-07 4:28:19 AM	Lattitude::26.211942	Longitude::-98.269697
ID::585403796076929024	Text::@GOPLeader You only put excuses to all In #ImmigrationReform U say #ISIS when Obama called 4 #Iran #GOPWantsWar http://t.co/XoqwoBINh0	Time::2015-04-07 4:28:35 AM	Lattitude::26.211942	Longitude::-98.269697
ID::585403903958614016	Text::@McConnellPress You only put excuses to all In #ImmigrationReform U say #ISIS when Obama called 4 #Iran #GOPWantsWar http://t.co/ch1epZ1EXS	Time::2015-04-07 4:29:01 AM	Lattitude::26.21198	Longitude::-98.269657
ID::585403998263353344	Text::@SpeakerBoehner You only put excuses to all In #ImmigrationReform U say #ISIS when Obama called 4 #Iran #GOPWantsWar http://t.co/fLY28zF54w	Time::2015-04-07 4:29:24 AM	Lattitude::26.211971	Longitude::-98.26965
ID::585404097643282432	Text::Could we please get all congress and OBAMA team a dictionary so the know words like transparency illegal ect means? http://t.co/5XyVyAkFtr 	Time::2015-04-07 4:29:47 AM	Lattitude::40.990741	Longitude::28.898323
ID::585404393668870144	Text::Perpetuating the idea that Barack Obama  is only President  because Hillary Clinton allowed it not a great way  to start of a campaign .	Time::2015-04-07 4:30:58 AM	Lattitude::38.757027	Longitude::-76.784013
ID::585404665757478912	Text::@Gop You only put excuses to all In #ImmigrationReform U say #ISIS when Obama called 4 #Iran #GOPWantsWar @HouseGOP http://t.co/ob2nvAL6gj	Time::2015-04-07 4:32:03 AM	Lattitude::26.211992	Longitude::-98.269638
ID::585404723483795456	Text::They gave Obama a 2nd term &amp; he's finishing what he started. #WakeUpAmerica #SisterPatriots #LNYHBT #PJNET #TCOT http://t.co/lWb0Y1Zeg4 	Time::2015-04-07 4:32:17 AM	Lattitude::40.990761	Longitude::28.898343
ID::585404824641900545	Text::President Obama's @MorningEdition interview transcript (with video) by @NPRinskeep is here: http://t.co/VlsZZTKuFE	Time::2015-04-07 4:32:41 AM	Lattitude::33.470057	Longitude::-86.809353
ID::585405870525251585	Text::Laurence Tribe Fights Climate Case For Peabody Energy Against Star Pupil From Harvard President Obama http://t.co/9qD5xzhyQx	Time::2015-04-07 4:36:50 AM	Lattitude::38.846585	Longitude::-77.079338
ID::585405934685532160	Text::Coach loses his job after posting an open letter about Obama on Facebook http://t.co/ejGRfO1w00 http://t.co/1U5tiCu3i1	Time::2015-04-07 4:37:05 AM	Lattitude::53.283177	Longitude::-2.897862
ID::585406410374000640	Text::@TrucksHorsesDog @ChristiChat Trying to dumb down the population has been Obama's Strategy since he took Office and it worked on Dems.	Time::2015-04-07 4:38:59 AM	Lattitude::41.449528	Longitude::-81.861504
ID::585406672337788928	Text::Hey if jeb cant fill out a form properly w/out lying on it no way your gonna be potus. Sorry jeb obama ruined it for ya	Time::2015-04-07 4:40:01 AM	Lattitude::42.724547	Longitude::-83.019064
ID::585406763136069632	Text::The Supposed Obama Believes He Is More Important Than George Washington http://t.co/HUcYaVd5v7 http://t.co/Co0ljStlPd	Time::2015-04-07 4:40:23 AM	Lattitude::53.283186	Longitude::-2.897827
ID::585406901283880960	Text::Woke up and I didn't feel like P Diddy Thanks Obama	Time::2015-04-07 4:40:56 AM	Lattitude::39.482574	Longitude::-80.156175
